ï»¿imdbID,Title,Year,Genre,Director,Actors,Plot,imdbRating,imdbVotes,Poster,Rated,Released,Runtime,Writer,Language,Country,Awards,Ratings,Metascore,Type,Cluster
tt1144551,Peter and Vandy,2009,"Drama, Romance",Jay DiPietro,"Jason Ritter, Jess Weixler, Jesse L. Martin","'Peter and Vandy' is a love story told out of order. Set in Manhattan, the story shifts back and forth in time, juxtaposing Peter and Vandy's romantic beginnings with the twisted, manipulative, regular couple they become. The film explores the question most couples ask themselves... 'How the hell did we get this way?'",6.3,"1,549",https://m.media-amazon.com/images/M/MV5BMTMyNjUxMjk1MF5BMl5BanBnXkFtZTcwNzU3NzM4Mg@@._V1_SX300.jpg,Not Rated,19 Jan 2009,95 min,Jay DiPietro,English,United States,1 nomination,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,movie,2
tt0896923,The City of Your Final Destination,2009,"Drama, Romance",James Ivory,"Nicholas Blandullo, SofÃ­a Viruboff, James Martin","Twenty-eight-year-old Kansas University doctoral student Omar Razaghi (Omar Metwally) wins a grant to write a biography of Latin American writer Jules Gund. Omar must get through to three people who were close to Gund; his brother, widow, and younger mistress, so he can get authorization to write the biography.",6.3,"3,380",https://m.media-amazon.com/images/M/MV5BMTUwOTc0ODk2Ml5BMl5BanBnXkFtZTcwNjE5MDgyMw@@._V1_SX300.jpg,PG-13,24 Jun 2010,117 min,"Ruth Prawer Jhabvala, Peter Cameron","English, Spanish, French","United States, Argentina",1 win & 2 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,movie,4
tt1305806,The Secret in Their Eyes,2009,"Drama, Mystery, Romance",Juan JosÃ© Campanella,"Ricardo DarÃ­n, Soledad Villamil, Pablo Rago","In 1999, retired Argentinian federal justice agent BenjamÃ­n EspÃ³sito is writing a novel, using an old closed case as the source material. That case is the brutal rape and murder of Liliana Coloto. In addition to seeing the extreme grief of the victim's husband Ricardo Morales, BenjamÃ­n, his assistant Pablo Sandoval, and newly hired department chief Irene MenÃ©ndez-Hastings were personally affected by the case as BenjamÃ­n and Pablo tracked the killer, hence the reason why the unsatisfactory ending to the case has always bothered him. Despite the department already having two other suspects, BenjamÃ­n and Pablo ultimately were certain that a man named Isidoro GÃ³mez is the real killer. Although he is aware that historical accuracy is not paramount for the novel, the process of revisiting the case is more an issue of closure for him. He tries to speak to the key players in the case, most specifically Irene, who still works in the justice department and who he has always been attracted to but never pursued due to the differences in their ages and social classes. The other issue is that GÃ³mez is still at large, no one aware if he is alive or dead. But as Pablo at the time mentioned that passion is one thing that cannot be changed in behavior, BenjamÃ­n learns now that that premise still holds true.",8.2,"238,932",https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_SX300.jpg,R,21 May 2010,129 min,"Eduardo Sacheri, Juan JosÃ© Campanella",Spanish,"Argentina, Spain",Won 1 Oscar. 53 wins & 43 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,movie,4
tt1144539,Best Worst Movie,2009,"Documentary, Comedy",Michael Paul Stephenson,"George Hardy, Pita Ray, Micki Knox","In 1989, unwitting Utah actors starred in the undisputed Worst Movie in History: TROLL 2. Two decades later, the legendarily inept film's child star unravels the improbable, heartfelt story of an Alabama dentist-turned-cult movie icon and an Italian filmmaker who come to terms with this genuine, internationally revered cinematic failure.",7.2,"8,681",https://m.media-amazon.com/images/M/MV5BMTQ1NjE1MjYzNF5BMl5BanBnXkFtZTcwMDU0MDczMw@@._V1_SX300.jpg,Not Rated,14 Mar 2009,93 min,Michael Paul Stephenson,"English, Italian",United States,3 wins & 1 nomination total,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,movie,3
tt6083388,God of War,2017,"Action, Adventure, Drama",Gordon Chan,"Wenzhuo Zhao, Sammo Kam-Bo Hung, Regina Wan","During the 16th century, Japanese pirates proliferate along the Chinese coastline. In 1557, the pirates take over Cengang in Zhejiang. After months of futile advances, Commander Yu (Sammo Hung) finally defeats them under the leadership of newly promoted General Qi (Vincent Zhao). The Pirates, however, manage to escape.",6.4,"2,512",https://m.media-amazon.com/images/M/MV5BNDJjMjMyYzYtODRjNC00MzE3LTg2YjEtNDVmNjAyZTI5MjAyXkEyXkFqcGc@._V1_SX300.jpg,Not Rated,02 Jun 2017,128 min,"Frankie Tam, Maria Wong, MengZhang Wu","Mandarin, Japanese","China, Hong Kong",3 wins & 3 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,movie,4
tt1422122,Tales from the Golden Age,2009,"Comedy, History","Hanno HÃ¶fer, Razvan Marculescu, Cristian Mungiu","Diana Cavallioti, Radu Iacoban, Vlad Ivanov","Tales from the Golden Age is composed of 5 unconventional short stories, each one dealing with the late communist period in Romania, told through its urban myths from the perspective of ordinary people. The title of the film refers to the alluded ""Golden Age"" of the last 15 years of Ceausescu's regime.",7.8,"6,136",https://m.media-amazon.com/images/M/MV5BMTQ0MTE4MTE5MV5BMl5BanBnXkFtZTgwMDI3MzcwMzE@._V1_SX300.jpg,Not Rated,26 Aug 2011,155 min,Cristian Mungiu,Romanian,"Romania, France",2 wins & 5 nominations,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,movie,3
tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,"Action, Adventure, Comedy","John Francis Daley, Jonathan Goldstein","Chris Pine, Michelle Rodriguez, RegÃ©-Jean Page","A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",7.2,"269,365",https://m.media-amazon.com/images/M/MV5BOGRjMjQ0ZDAtODc0OS00MGY1LTkxMTMtODhhNjY5NTM4N2IwXkEyXkFqcGc@._V1_SX300.jpg,PG-13,31 Mar 2023,134 min,"Jonathan Goldstein, John Francis Daley, Michael Gilio",English,"United States, Canada, United Kingdom, Iceland, Ireland, Australia",4 wins & 21 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,movie,2
tt3526706,Chevalier,2015,"Comedy, Drama",Athina Rachel Tsangari,"Vangelis Mourikis, Nikos Orfanos, Yorgos Pirpassopoulos","A fishing trip in the Aegean Sea among a sextet of friends becomes the perfect setting for a relentless contest of male dominance. Everything can spark a fierce competition; but, only one can wear the precious chevalier. Who will ...",6.2,"5,079",https://m.media-amazon.com/images/M/MV5BMTUyODQ3NjM1Ml5BMl5BanBnXkFtZTgwNjYwNDc2ODE@._V1_SX300.jpg,Unrated,26 Nov 2015,105 min,"Efthimis Filippou, Athina Rachel Tsangari","Greek, English","Greece, Germany",8 wins & 18 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,movie,2
tt6953076,Sheikh Jackson,2017,Drama,Amr Salama,"Ahmad El-Fishawi, Maged El-Kidwani, Ahmed Malek","On the 25th of June 2009, the news of Michael Jackson's death took the world by storm affecting many people, especially an Islamic cleric whose nickname was ""Jackson"" during his school days. But what does a preacher have in common with the King of Pop?",6.9,"3,541",https://m.media-amazon.com/images/M/MV5BYTFmMzFiNDgtY2E0Yi00NDJjLTk0NTQtYzY1OWUyZjJhMTExXkEyXkFqcGc@._V1_SX300.jpg,Not Rated,04 Oct 2017,93 min,"Amr Salama, Omar Khaled",Arabic,Egypt,1 win & 4 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,movie,1
tt2369543,When I Saw You,2012,Drama,Annemarie Jacir,"Mahmoud Asfa, Ruba Blal, Saleh Bakri","1967. The world is alive with change: brimming with reawakened energy, new styles, music and an infectious sense of hope. In Jordan, a different kind of change is underway as tens of thousands of refugees pour across the border from Palestine. Having been separated from his father in the chaos of war, Tarek, 11, and his mother Ghaydaa, are amongst this latest wave of refugees. Placed in ""temporary"" refugee camps made up of tents and prefab houses until they would be able to return, they wait, like the generation before them who arrived in 1948. With difficulties adjusting to life in Harir camp and a longing to be reunited with his father, Tarek searches a way out, and discovers a new hope emerging with the times. Eventually his free spirit and curious nature lead him to a group of people on a journey that will change their lives. When I Saw You is the story of people affected by the times around them, in search of something more in their lives. A journey full of adventure, love, humor, and the desire to be free. A story of the human spirit that knows no borders.",6.6,886,https://m.media-amazon.com/images/M/MV5BMjAyMzM3MTEyM15BMl5BanBnXkFtZTgwMTY0MzgxMDE@._V1_SX300.jpg,Not Rated,15 Jan 2014,98 min,Annemarie Jacir,"Arabic, English","Occupied Palestinian Territory, Jordan, Greece, United Arab Emirates",7 wins & 12 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,movie,2
tt0361748,Inglourious Basterds,2009,"Adventure, Drama, War",Quentin Tarantino,"Brad Pitt, Diane Kruger, Eli Roth","In German-occupied France, young Jewish refugee Shosanna Dreyfus witnesses the slaughter of her family by Colonel Hans Landa. Narrowly escaping with her life, she plots her revenge several years later when German war hero Fredrick Zoller takes a rapid interest in her and arranges an illustrious movie premiere at the theater she now runs. With the promise of every major Nazi officer in attendance, the event catches the attention of the ""Basterds"", a group of Jewish-American guerrilla soldiers led by the ruthless Lt. Aldo Raine. As the relentless executioners advance and the conspiring young girl's plans are set in motion, their paths will cross for a fateful evening that will shake the very annals of history.",8.4,"1,746,929",https://m.media-amazon.com/images/M/MV5BODZhMWJlNjYtNDExNC00MTIzLTllM2ItOGQ2NGVjNDQ3MzkzXkEyXkFqcGc@._V1_SX300.jpg,R,21 Aug 2009,153 min,Quentin Tarantino,"English, German, French, Italian","United States, Germany",Won 1 Oscar. 134 wins & 173 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,movie,3
tt3962984,The Black Prince,2017,"Drama, History",Kavi Raz,"Satinder Sartaaj, Jason Flemyng, Shabana Azmi","'The Black Prince' is a story of Queen Victoria and the Last King of Punjab, Maharajah Duleep Singh. His character as it evolves, torn between two cultures and facing constant dilemmas as a result. His relationship with Queen Victoria will be the most impactful relationship in the film, the Queen representing the English culture he was drawn into. The Black Prince begins a lifelong struggle to regain his Kingdom. It takes him on an extraordinary journey across the world.",5.8,"1,096",https://m.media-amazon.com/images/M/MV5BNTkzNTcwMjMtYjBjZi00YTRkLWFiOGYtNWFmMGVkY2M5ZjY5XkEyXkFqcGc@._V1_SX300.jpg,PG-13,21 Jul 2017,118 min,Kavi Raz,"English, Punjabi","United Kingdom, India, United States",14 wins,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26.0,movie,4
tt7990992,The Plagiarists,2019,Drama,Peter Parlow,"William Michael Payne, Emily Davis, Lucy Kaminsky",A young couple is shaken by a seemingly fraudulent yet unprovable act that strikes to the core of their cultural pretensions.,5.8,249,https://m.media-amazon.com/images/M/MV5BMDQ5Y2RmZWEtYzcwYS00MDljLTkwZTQtYWRkZmUzYjQ5ZWQ0XkEyXkFqcGdeQXVyNzUzNzM4MA@@._V1_SX300.jpg,Not Rated,08 May 2020,76 min,"James N. Kienitz Wilkins, Robin Schavoir",English,United States,3 wins & 1 nomination,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,movie,2
tt1037223,Everyday,2012,Drama,Michael Winterbottom,"Shirley Henderson, John Simm, Shaun Kirk","Over a period of five years Karen takes her four young children on the long and laborious journey to visit her husband Ian, who is imprisoned for an unspecified crime. Away from the jail life goes on - the kids get into a fight when another school kid taunts them about their father. Karen, feeling lonely, sleeps with Eddie (from the pub where she works). Towards the end of his sentence Ian is given a day out to spend with the family. Disaster almost strikes after an allegation of drug smuggling, but somehow the family pulls through.",6.1,859,https://m.media-amazon.com/images/M/MV5BMTk1MTEyOTY2MV5BMl5BanBnXkFtZTgwMDY5NzE2MDE@._V1_SX300.jpg,Unrated,22 Nov 2013,106 min,"Laurence Coriat, Michael Winterbottom",English,United Kingdom,Nominated for 1 BAFTA Award1 win & 5 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,movie,1
tt11029976,Inside the Rain,2019,"Comedy, Drama, Romance",Aaron Fisher,"Ellen Toland, Aaron Fisher, Rosie Perez","College film student Benjamin Glass (played by writer-director Aaron Fisher) has it all: ADHD, OCD, borderline personality. And he's also bipolar. But Glass is more than his diagnoses - he prefers the term ""recklessly extravagant"" -- and he's determined to prove his genius. When a misunderstanding threatens to expel him from college, Glass pushes back; he plans on recreating the incident on video, with the help of a moonlighting porn actress (Ellen Toland), to clear his name. But how will he raise the money for the film, when his parents dismiss the scheme as another manic episode? Inside the Rain is a wincingly funny rom-com-drama, anchored by off-kilter performances by co-stars Fisher and Toland. The colorful ensemble cast includes Rosie Perez as a tough love shrink, Eric Roberts as an unhinged film producer, and Catherine Curtin and Paul Schulze as the long-suffering parents. The ultimate underdog film and proof that if you believe in yourself, anything is possible.",4.6,361,https://m.media-amazon.com/images/M/MV5BZTAwMTBiYjQtOWNhZi00NTBiLTk0NzQtOTIxYzQwODQ0MTZlXkEyXkFqcGc@._V1_SX300.jpg,TV-MA,13 Mar 2020,90 min,Aaron Fisher,English,United States,3 wins & 5 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,movie,4
tt2369497,Three Worlds,2012,Drama,Catherine Corsini,"RaphaÃ«l Personnaz, Clotilde Hesme, Arta Dobroshi","This is the tale of a hit-and-run accident that results in the death of an illegal foreigner. Three men, including a young executive, are aboard the vehicle responsible of the accident and decide to keep silent about the whole thing. But a young woman witnesses it and succeeds in finding the driver, and the wife of the deceased.",6.6,778,https://m.media-amazon.com/images/M/MV5BMjAyMTE3NzQ1Ml5BMl5BanBnXkFtZTcwNjQxNDc2OQ@@._V1_SX300.jpg,Not Rated,05 Dec 2012,101 min,"Catherine Corsini, BenoÃ®t Graffin, Antoine Jaccoud","French, Romanian",France,3 wins & 1 nomination,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,movie,4
